start	end	text
882620	887300	meer onderlinge afwijkingen vertonen dan in eerste instantie verondersteld werd.
889300	893120	Om meer te weten te komen over fast radio bursts...
893120	897800	en ook over de deeltjes die tussen deze flits en onze aarde in het heelal zwerven...
897800	902240	wordt de komende jaren flink uitgebreid op het gebied van de radiosterrekunde.
902980	906620	Zo'n radiotelescoop als ASCAP is nog maar het begin van het ideaal...
906620	912300	om de complete radiosterrenhemel dag en nacht met grote gevoeligheid in de gaten te houden.
912840	917000	Ik vermoed dan ook dat ik er nog niet het laatste over heb gezegd in deze podcast.
918020	922000	Wie weet maken u en ik nog mee dat we met grote zekerheid weten...
922000	925020	wat ten grondslag ligt aan fast radio bursts.
926020	927320	Tot de volgende keer.
927760	931740	U kunt uzelf dan later met het boekje controleren.
