start	end	text
411980	414100	The energy required to create a wormhole
414100	416280	or manipulate time on a large scale
416280	418960	is currently beyond our technological capabilities
418960	420680	and understanding of physics.
421340	423740	Overall, while time travel to the past
423740	426760	remains a topic of scientific research and speculation,
426780	429800	it is currently considered unlikely to be achieved
429800	430960	in a practical sense.
431740	434280	However, our understanding of the laws of physics
434280	435540	is constantly evolving,
436020	437840	and it is possible that new discoveries
437840	439420	could change our understanding
439420	441780	of the feasibility of time travel in the future.
442160	444540	Nou ja, genoeg Engelse content voor nu.
445100	449540	Chat GPT is een zogenaamde large language model chatbot
449540	453680	en qua capaciteiten onvergelijkbaar met het onderwerp van vandaag.
454520	456540	Deep learning, het klinkt superspannend,
456780	460620	Het is een subset van iets wat we machine learning noemen.
461160	465780	Als we een beetje meevaren op de definities van computergigant IBM,
466460	469780	dan kunnen we grofweg zeggen dat deep learning overweg kan
469780	472100	met ongestructureerde gegevens.
472800	475060	Het hierin herkennen van patronen
475060	477420	kan door middel van deep learning gebeuren
477420	479360	zonder interventie van een mens.
480120	482780	Dit maakt deep learning uiterst geschikt voor astronomie,
482780	486620	omdat we vaak te maken hebben met grote datasets
486620	489080	waar de structuur nog niet goed van bekend is.
489780	492560	Het mooie aan deep learning is dat de computer
492560	494900	uit gigantische hoeveelheden data
494900	498900	patronen kan halen die in menselijke tijd niet haalbaar zijn,
499160	501620	en ook in staat is patronen te vinden
501620	503440	die ons misschien zouden ontgaan.
504440	507780	Dit is gelijk ook een van de risico's van deep learning,
507780	511380	want als we gegevens aanbieden waar onbedenkelijke redenen
511380	512920	een patroon in bestaat,
513400	516460	dan zal de computer dit patroon mogelijk ook hanteren
516460	518740	in het interpreteren van de gegevens.
519480	522400	En zo kan een algoritme dan zonder kwade opzet
522400	524980	toch racistisch of seksistisch worden.
526120	529500	Binnen deep learning kunnen we nog drie strategieën onderscheiden
529500	532280	waardoor een algoritme beter kan functioneren.
532280	537640	Supervised learning betekent dat gelabelde gegevens worden aangeboden
537640	541000	aan de computer waardoor vanaf het begin duidelijk is
541000	544160	wat een correct antwoord is en wat een fout antwoord is.
544900	547940	Hier moet nog een mens aan te pas komen, in ieder geval in het begin.
548680	550800	Dan is er nog een supervised learning
550800	553960	waarbij het algoritme zelf de patronen gaat herkennen
553960	556520	en de gegevens in clusters indeelt.
557180	560140	En de derde vorm heet reinforcement learning
560140	562720	waarbij het algoritme terugkoppeling krijgt
562720	564500	over goede of foute antwoorden.
565160	567800	Daarmee kan het dus bijleren en slimmer worden.
568640	571500	En uiteraard zijn er ook allerlei variaties mogelijk
571500	574540	waarbij deep learning al deze strategieën combineert.
575260	578080	Mocht u al min of meer zijn afgehaakt op het voorgaande,
578580	580860	vrees niet, het wordt nu echt interessant.
581980	585400	CETI, The Search for Extraterrestrial Intelligence,
585800	588620	heeft als doel buitenaardse beschavingen te vinden
588620	592440	op basis van hun technologische voetafdrukken in gegevens.
593300	595940	Eén zo'n mogelijke technologische voetafdruk
595940	598700	bestaat uit smalbandige radiosignalen
598700	602060	die een zekere Doppler-variatie ondergaan.
603040	605660	Smalbandig wil zeggen dat er heel specifiek
605660	608420	op één kleine frequentieband wordt uitgezonden,
608700	610400	iets wat de natuur niet gauw doet,
610400	612740	en die Doppler-variatie treedt op
612740	615480	als zo'n signaal van ver van ons vandaan komt.
615480	619300	De praktische uitwerking van deze zoektocht is eenvoudig.
619840	622800	Luister in het radiofrequentiegebied naar alles
622800	626520	wat op ons afkomt en ga op zoek naar dergelijke signalen.
627060	630360	Maar de praktijk kent twee behoorlijk venijnige hobbels
630360	631560	die genomen moeten worden.
632360	634800	Ten eerste hebben we al snel heel veel gegevens
634800	639520	van heel veel radiofrequenties uit heel veel richtingen om ons heen.
640420	643100	En ten tweede worden deze signalen onherroepelijk
643100	646860	dag in dag uit vervuild door aardse radiosignalen.
648760	652440	Wetenschapper Peter Ma van de Universiteit van Toronto,
652960	654820	tevens hoofdauteur van het artikel,
655180	657840	ontwikkelde een techniek om het onderscheid te maken
657840	662080	tussen aardse radiointerferentie en buitenaardse radiosignalen
662080	664620	met een mogelijk technologische achtergrond.
665220	667500	Inderdaad, door middel van deep learning.
668180	671440	Hij en zijn team schreven een deep learning algoritme
671440	673800	met behulp van de programmeertaal Python.
674560	676960	Hun deep learning algoritme werd losgelaten
676960	681700	op de gegevens van 820 sterren uit de Hipparchos-catalogus.
682700	686080	Dit was ongeveer 480 uur aan radiowaarnemingen
686080	690000	die waren gedaan met de Green Bank radiotelescoop.
690480	693080	We hebben het dan over radiosignalen in het frequentiegebied
693740	696900	tussen 1.1 en 1.9 gigahertz.
697720	701140	In totaal ploegde het algoritme van Ma en collega's
701140	704380	door zo'n 120 terabyte aan radioontvangsten.
705140	708080	Voor de mede-nerds is het misschien wel interessant te weten
708080	712080	dat hierbij gebruik werd gemaakt van drie Intel Xeon computers
712080	714080	met ieder ook drie Nvidia GPU's.
714080	719600	GPU's. Deze GPU's waren Titan X of GTX 1080 modellen.
720160	722700	Dat geeft wel een beetje aan in wat voor mooie tijd
722700	723960	we terecht zijn gekomen.
724460	727380	In mijn oude Windows laptop van vijf jaar geleden
727380	730560	zit ook een Nvidia GTX 1080 GPU.
731360	733740	Zo krachtig zijn de computers van nu geworden
733740	736700	dat dit soort werkzaamheden niet meer per definitie
736700	739260	op supercomputers hoeven te worden uitgerekend.
739940	742060	Maar goed, nu het resultaat.
742060	746840	Maar liefst acht kandidaatssignalen werden opgemerkt in de gegevens.
747520	751620	Deze signalen waren afkomstig uit de richting van vijf verschillende sterren,
752060	755640	allen tussen de 30 en 90 lichtjaar verwijderd van onze aarde.
756260	758780	Die sterren hebben niet zulke opwindende namen.
759180	766740	HIP 13402, HIP 54677, HIP 62207, etc.
766740	770360	Dit zijn uiteraard catalogusnummers.
771000	775140	Nu blijven we nog met een paar vragen zitten die ik even langs zal lopen.
775880	779880	Vraag 1. Hoe vallen deze signalen op in de ruis?
780140	784960	En vraag 2. Hoe train je een algoritme met buitenaardse radiosignalen
784960	786720	als we die nog nooit hebben ontvangen?
787380	790780	Deze twee vragen horen een beetje bij elkaar, mijns inziens.
790780	797140	In het begin van deze column zeiden we al dat we zoeken naar smalbandige radiotransmissies
797140	799760	die een zekere Doppler shift ondergaan.
800880	803280	Smalbandige signalen zijn goed te onderscheiden,
803500	806900	want als we een radioontvangst in kleine bandjes verdelen,
807160	812020	dan valt het signaal op dat slechts in één of twee van zulke onderverdelingen voorkomt,
812440	813520	en verder nergens.
813520	819340	En Doppler shift betekent dat een signaal over de tijd iets verschuift in frequentie
819340	821160	wat ook goed opgemerkt kan worden.
822100	826380	De kunst wordt dan, en daar hielp natuurlijk het deep learning algoritme bij,
826640	831860	om binnen de ruis en vervuilde radiosignalen dit soort patronen op te merken.
832840	836460	SETI ontwikkelde een Python module met de naam SETI-Gen,
836800	838980	die alien transmissies simuleert.
838980	842460	U kunt er desgewenst zelf mee experimenteren,
842860	845920	en de module staat als open source bestand in GitHub.
846540	848660	Als u de voorbeelden braaf langsloopt,
848760	852720	kunt u zelf voorbeelden genereren van buitenaardse radiosignalen.
853560	855940	Een ander detail wat niet onbelangrijk is,
856080	860100	is dat de radiotelescopen bij een waarneming op een object worden gericht,
860420	862600	en vlak daarna iets ernaast kijken.
863280	864460	We noemen dit nodding.
864860	868460	Als een radiosignaal van een aardse bron afkomstig is,
868460	872120	dan zal het in de meeste gevallen in beide waarnemingen verschijnen.
872880	876960	Is het een buitenaardse transmissie van vele lichtjaren van ons vandaan,
877160	880820	dan zal het uit beeld verdwijnen als we de radiotelescoop iets draaien.
881560	885700	Dit is ook een belangrijke methode om het kaf van het koren te scheiden.
886780	888720	Vraag 3. En nu dan?
889240	893400	Is dit het doorslaggevende bewijs voor buitenaardse technologieën?
893400	900260	Er is meermalen naar de vijf verdachte sterren gekeken en geluisterd na de ontdekking van het team van MA,
900440	903500	maar er is nog geen herhaling van een signaal gevonden.
903960	905400	Dit is uiteraard licht teleurstellend.
906820	909640	Maar zo kan ik u natuurlijk niet achterlaten.
910240	915400	Drie sterren van de acht waarnemingen doken twee keer op in de resultaten van de deep learning zoektocht.
915400	921020	Naar die sterren zal in de toekomst met extra belangstelling geluisterd worden.
921520	924400	De HIP-catalogusnummers die ik eerder noemde,
924720	926800	HIP-13402,
927200	929260	HIP-54677
929260	931400	en HIP-62207
931980	933560	zijn die drie sterren.
934500	940300	En verder is dit de eerste keer in de geschiedenis dat op deze wijze naar CETI-data werd gekeken.
940300	945340	Dit betekent vooral dat astronomen een nieuw gereedschap in handen hebben gekregen
945340	947780	om te zoeken naar buitenaardse signalen.
948560	954400	In de nabije toekomst zullen meer datasets worden doorgeploegd met vergelijkbare algoritmes.
955020	958540	En deze deep learning technieken worden beter en efficiënter.
958780	960500	Daar kunnen we vergif op innemen.
961240	965500	Als er nieuwe spannende ontwikkelingen zijn voor wat betreft buitenaards leven,
965880	967200	hoort u het uiteraard hier.
967200	971220	Of in die andere leuke ruimtevaart- en sterrenkunde-podcast
971220	973240	Sterrenstof van Anko van Hal.
973400	974500	Ja, dankjewel Hins.
974820	977500	We zitten hier nu live in het allerpiercent Amsterdam.
977640	980340	We hebben net de opname gehad van Sterrenstof 23.
981040	983660	En die is voor maart en die gaat 1 maart online.
983880	986560	En in deze uitzending hebben we een hele leuk hoofdthema
986560	990260	en dat is onze mysterieuze planeet van het zonnestelsel Neptunus.
990580	994080	Ook in deze uitzending heb ik de vraag van de luisteraar die ik ga beantwoorden.
994180	995440	Een hele spannende vraag staat.
995440	997640	We hebben astronomie en ruimtevaart nieuws in het kort.
997900	1003060	En in deze uitzending ongelofelijk hebben we exclusief een bericht gekregen van André Kuipers zomaar.
1003460	1006080	En we eindigen altijd met de sterrenhemel van de maand.
1006200	1008840	En dit keer van de maand maart 2023.
1009440	1011680	Ik zou zeker luisteren en subscriben.
1012220	1013540	Tot de volgende keer.
1013540	1014880	We doen wat we kunnen hier.
1015040	1018200	En we ook een kodend audio message naar de Solar Guard.
1018200	1018680	We doen wat erASHL yapt.
1026000	1028000	We doen zoals het haar product.
